customer_id,discount,discount_fraction,predicted_revenue,discount_cost,ITE
1253.0,0.0,0.0,0.0,0.0,-0.1077993446141633
1254.0,30.0,0.3,0.3502429938416666,0.0,0.0487260703730755
1255.0,0.0,0.0,32.46,0.0,-0.0548532400555959
1260.0,30.0,0.3,1.7012767878681994,0.0,0.1888419122952824
1262.0,30.0,0.3,1.15840969476391,0.0,0.102260742828735
1266.0,30.0,0.3,1.6479564906131678,0.0,0.170914384008833
1267.0,30.0,0.3,41.90321786065098,12.084,0.1343278600340105
1268.0,30.0,0.3,0.1516113272175784,0.0,0.0101134899084503
1269.0,30.0,0.3,36.918832983497495,10.713,0.1128379523473814
1270.0,30.0,0.3,38.869918097989824,10.929,0.2232517245850332
1273.0,0.0,0.0,0.0,0.0,-0.0091691956397529
1276.0,0.0,0.0,38.36,0.0,-0.0070255479171423
1278.0,0.0,0.0,44.2,0.0,-0.0152014463256822
1279.0,0.0,0.0,0.0,0.0,-0.0442481221460424
1282.0,0.0,0.0,0.0,0.0,-0.0063099457166412
1283.0,30.0,0.3,0.6056656077500252,0.0,0.0627567721220625
1284.0,0.0,0.0,0.0,0.0,-0.0435767841096646
1286.0,30.0,0.3,36.09818132461245,10.452,0.120377088080027
1288.0,30.0,0.3,0.9585786169578696,0.0,0.0954379347827429
1290.0,0.0,0.0,33.01,0.0,-0.0142281644351721
1292.0,0.0,0.0,31.8,0.0,-0.005582853070576
1293.0,30.0,0.3,39.25971446219749,11.357999999999999,0.1232359977282524
1294.0,30.0,0.3,0.4006644316732445,0.0,0.043193664475339
1295.0,0.0,0.0,0.0,0.0,-0.0403300294308238
1296.0,30.0,0.3,0.0250184633492506,0.0,0.0033478473637429
1297.0,30.0,0.3,0.3388574256556827,0.0,0.045126837881966
1300.0,30.0,0.3,0.4332648523434242,0.0,0.0360693350269251
1301.0,30.0,0.3,0.4524534191005094,0.0,0.0295605265321122
1302.0,0.0,0.0,0.0,0.0,-0.0292558275868082
1305.0,30.0,0.3,0.9272128916339926,0.0,0.0503865281835666
1306.0,30.0,0.3,0.1468448016900012,0.0,0.017431719099003
1307.0,30.0,0.3,0.9810406596250624,0.0,0.1377479162629967
1309.0,30.0,0.3,0.2365806199185849,0.0,0.020467222070991
1310.0,30.0,0.3,0.3933825560181062,0.0,0.0354398699115411
1311.0,30.0,0.3,0.0050500432769384,0.0,0.0004942301112682
1312.0,30.0,0.3,54.5298557905883,15.665999999999999,0.1474438778621412
1313.0,30.0,0.3,0.6740077098140058,0.0,0.058737055321482
1315.0,0.0,0.0,49.58,0.0,-0.058576673941171
1316.0,0.0,0.0,58.58,0.0,-0.0134527217538495
1318.0,30.0,0.3,0.3266702267490035,0.0,0.0382473043846158
1319.0,0.0,0.0,0.0,0.0,-0.0102928232386145
1321.0,30.0,0.3,24.5654339648213,7.071,0.1407769714073395
1322.0,30.0,0.3,0.1425166342778503,0.0,0.0170699046925201
1323.0,0.0,0.0,41.98,0.0,-0.0412621814004718
1324.0,30.0,0.3,1.085768805618179,0.0,0.1391476106136331
1326.0,30.0,0.3,1.6212892737856546,0.0,0.0883199473653459
1327.0,0.0,0.0,0.0,0.0,-0.0435683633135787
1329.0,30.0,0.3,1.3729471181875232,0.0,0.1062570325971305
1332.0,0.0,0.0,0.0,0.0,-0.0002315231609701
1334.0,0.0,0.0,46.23,0.0,-0.0162227273791934
1335.0,30.0,0.3,1.4874958083649856,0.0,0.1756400765574431
1336.0,0.0,0.0,22.32,0.0,-0.0827466816106096
1337.0,30.0,0.3,35.44403783911676,10.056000000000001,0.1913323229034166
1340.0,0.0,0.0,0.0,0.0,-0.0769608334531317
1341.0,30.0,0.3,0.3693975217623259,0.0,0.0398745165978331
1342.0,30.0,0.3,1.24167584281923,0.0,0.1003617719705165
1345.0,30.0,0.3,0.814883960238068,0.0,0.0891167935518447
1346.0,30.0,0.3,0.2693494442689048,0.0,0.0202716523119519
1348.0,0.0,0.0,21.51,0.0,-0.0095418798341385
1349.0,0.0,0.0,0.0,0.0,-0.012155876685526
1350.0,30.0,0.3,0.4335004686858921,0.0,0.0418598366826856
1351.0,30.0,0.3,0.7328496253479344,0.0,0.0690650857928503
1352.0,0.0,0.0,0.0,0.0,-0.0540078733114425
1353.0,30.0,0.3,0.60099609057656,0.0,0.049028886488543
1354.0,30.0,0.3,0.0211995928164314,0.0,0.0021361943587698
1356.0,30.0,0.3,40.54401941935127,11.540999999999999,0.1797088137380874
1357.0,0.0,0.0,44.52,0.0,-0.0157903276141003
1358.0,30.0,0.3,31.801410910948213,9.036,0.1860791180774916
1359.0,0.0,0.0,47.27,0.0,-0.0151379204366438
1360.0,30.0,0.3,35.552816661767004,10.317,0.1127087973022202
1361.0,0.0,0.0,0.0,0.0,-0.0449142872597835
1362.0,30.0,0.3,0.4857879260276654,0.0,0.0303295202614513
1363.0,30.0,0.3,0.6215808116590188,0.0,0.0616464159138172
1365.0,30.0,0.3,38.7046848719805,11.145,0.1394961751440562
1366.0,0.0,0.0,46.64,0.0,-0.0603751748856508
1367.0,30.0,0.3,1.2887716291355085,0.0,0.105914828166955
1368.0,30.0,0.3,34.47784824271778,9.879,0.156680660260936
1369.0,30.0,0.3,2.73354130303425,0.0,0.2181945484542026
1370.0,30.0,0.3,1.131488433415298,0.0,0.0806420378743709
1371.0,30.0,0.3,0.7420536230621492,0.0,0.0794575032725291
1373.0,30.0,0.3,0.1253724427603101,0.0,0.0125122198363583
1374.0,0.0,0.0,0.0,0.0,-0.1029018158896322
1375.0,30.0,0.3,1.4799945833447996,0.0,0.1619072949726288
1376.0,30.0,0.3,1.373319502448333,0.0,0.1363637674956144
1377.0,30.0,0.3,30.50044167835896,8.832,0.1200681248141932
1378.0,30.0,0.3,0.2840054581471102,0.0,0.0204379287670632
1379.0,30.0,0.3,0.5138571511972856,0.0,0.0393579313110666
1381.0,0.0,0.0,35.57,0.0,-0.0009243360002346
1382.0,30.0,0.3,0.1666621232830517,0.0,0.0155526430835248
1383.0,0.0,0.0,0.0,0.0,-0.0492211921351518
1385.0,0.0,0.0,0.0,0.0,-0.0120360841866511
1387.0,0.0,0.0,48.8,0.0,-0.0233503113061959
1388.0,30.0,0.3,0.3417697943001149,0.0,0.0627676389899201
1391.0,30.0,0.3,0.0968939966069722,0.0,0.0085309030293161
1392.0,30.0,0.3,0.1469477892495392,0.0,0.0176386735385355
1393.0,0.0,0.0,34.83,0.0,-0.0191582299977419
1394.0,0.0,0.0,0.0,0.0,-0.0759063878253704
1395.0,0.0,0.0,0.0,0.0,-0.0264345618815255
1396.0,0.0,0.0,38.98,0.0,-0.0018921545720716
1397.0,0.0,0.0,0.0,0.0,-0.0222274163759902
1398.0,30.0,0.3,31.19797265818457,8.955,0.150527376681694
1400.0,0.0,0.0,0.0,0.0,-0.0760895322956289
1401.0,30.0,0.3,2.208618679185792,0.0,0.1566729573090581
1402.0,0.0,0.0,44.08,0.0,-0.0545484981175206
1404.0,30.0,0.3,1.030078020322466,0.0,0.1116615740186955
1405.0,0.0,0.0,46.05,0.0,-0.0349190148513266
1408.0,0.0,0.0,0.0,0.0,-0.0560984760071686
1409.0,30.0,0.3,21.602481619885012,6.039,0.2438287166559062
1410.0,0.0,0.0,47.82,0.0,-0.0408092049431964
1411.0,30.0,0.3,0.4526762873263396,0.0,0.0394386031822913
1413.0,30.0,0.3,16.00034608994467,4.629,0.1232115121937069
1414.0,30.0,0.3,63.67719741628825,18.282,0.1497208957602152
1415.0,0.0,0.0,0.0,0.0,-0.0474594936672497
1416.0,30.0,0.3,31.554287506918044,8.886,0.2176780899074996
1420.0,30.0,0.3,0.2010328876020341,0.0,0.018956425044982
1421.0,30.0,0.3,42.65953416462568,12.068999999999999,0.2013036842013163
1422.0,30.0,0.3,1.1393518373689673,0.0,0.0762465259565661
1423.0,30.0,0.3,0.8617784518997128,0.0,0.1272749153595795
1424.0,30.0,0.3,2.331025162442684,0.0,0.1384054840543097
1426.0,30.0,0.3,62.93574665854769,17.877,0.1871536979665319
1428.0,0.0,0.0,0.0,0.0,-0.0694604755795212
1429.0,30.0,0.3,49.47135535520086,13.793999999999999,0.2531068113093277
1430.0,30.0,0.3,0.2051361687042864,0.0,0.0232422579542586
1431.0,30.0,0.3,41.19093075195006,11.786999999999999,0.1612735006320576
1432.0,0.0,0.0,35.67,0.0,-0.0119040397815146
1433.0,30.0,0.3,1.1440559181859098,0.0,0.152601829823384
1435.0,30.0,0.3,0.2930195801579295,0.0,0.028659974585087
1437.0,0.0,0.0,0.0,0.0,-0.0413804485412587
1438.0,30.0,0.3,0.5122804632310564,0.0,0.0455360411760939
1441.0,0.0,0.0,0.0,0.0,-0.0680847162084472
1442.0,0.0,0.0,38.41,0.0,-0.0113106351244529
1443.0,30.0,0.3,50.17299600534633,14.31,0.1728159332876535
1444.0,30.0,0.3,0.9772011048383712,0.0,0.0819868365499095
1447.0,0.0,0.0,62.18,0.0,-0.1006016350311502
1448.0,0.0,0.0,37.08,0.0,-0.0333156283747229
1449.0,0.0,0.0,0.0,0.0,-0.0870257929416714
1450.0,0.0,0.0,50.54,0.0,-0.01620508005737
1453.0,30.0,0.3,0.4697756762869898,0.0,0.0377876187489535
1456.0,0.0,0.0,35.13,0.0,-0.0328629216364767
1458.0,0.0,0.0,0.0,0.0,-0.1373388329477298
1459.0,0.0,0.0,0.0,0.0,-0.0715698463332887
1461.0,30.0,0.3,0.5015029129392781,0.0,0.0377524023591748
1462.0,30.0,0.3,0.5993924124374367,0.0,0.0557470621686604
1463.0,30.0,0.3,0.6659756529139225,0.0,0.0738741711496309
1464.0,0.0,0.0,0.0,0.0,-0.0231261752398913
1465.0,0.0,0.0,0.0,0.0,-0.0395908998741454
1466.0,30.0,0.3,19.60064856178213,5.685,0.1144500548429431
1467.0,30.0,0.3,0.0805225400109625,0.0,0.0064754756743838
1468.0,0.0,0.0,0.0,0.0,-0.0305445259123826
1469.0,30.0,0.3,51.7689927931953,14.76,0.1740510022490038
1471.0,30.0,0.3,1.4844842528804154,0.0,0.1277635125983661
1473.0,0.0,0.0,36.19,0.0,-0.0615199077218258
1475.0,30.0,0.3,0.624761278257676,0.0,0.0633182606929843
1477.0,0.0,0.0,0.0,0.0,-0.0894859218400064
1478.0,30.0,0.3,0.1998064078300633,0.0,0.035164802504411
1479.0,0.0,0.0,43.71,0.0,-0.0009191179577537
1483.0,0.0,0.0,0.0,0.0,-0.1389897849497852
1485.0,0.0,0.0,45.76,0.0,-0.037957371889145
1487.0,30.0,0.3,2.0713590146553,0.0,0.2271974349737084
1489.0,0.0,0.0,37.86,0.0,-0.0192010438714806
1490.0,30.0,0.3,0.1579687558345225,0.0,0.0128367264614434
1491.0,0.0,0.0,38.78,0.0,-0.0176832409078503
1492.0,30.0,0.3,1.2986117716373842,0.0,0.1792424805572649
1493.0,30.0,0.3,18.080505461901467,5.2139999999999995,0.1343508749331544
1494.0,30.0,0.3,29.25025678056806,8.442,0.1315158470229874
1495.0,30.0,0.3,1.1721542570145076,0.0,0.1512066895013555
1497.0,30.0,0.3,0.946324214438013,0.0,0.0693277812775101
1498.0,30.0,0.3,0.3867977569508919,0.0,0.0326411609241259
1499.0,30.0,0.3,0.762323598224883,0.0,0.0615273283474482
1502.0,0.0,0.0,0.0,0.0,-0.0519597523287678
1503.0,30.0,0.3,2.226380105932152,0.0,0.140954739216977
1504.0,0.0,0.0,49.49,0.0,-0.0837884156573025
1506.0,30.0,0.3,1.19349100952761,0.0,0.0787003633054804
1507.0,30.0,0.3,0.7889706329831845,0.0,0.1223779483454606
1509.0,0.0,0.0,0.0,0.0,-0.0582734380535424
1511.0,0.0,0.0,22.36,0.0,-0.0180332350101899
1512.0,30.0,0.3,1.1849123178455223,0.0,0.128780819241987
1514.0,0.0,0.0,0.0,0.0,-0.0466462037160296
1515.0,30.0,0.3,0.3485471554217082,0.0,0.0602293339246083
1516.0,30.0,0.3,1.4805671371873173,0.0,0.1656671295946422
1517.0,30.0,0.3,0.3257505155887814,0.0,0.0240761652319868
1518.0,0.0,0.0,0.0,0.0,-0.0196033172644108
1520.0,30.0,0.3,0.594209215530871,0.0,0.0716864779262723
1521.0,30.0,0.3,0.8881135278284782,0.0,0.0679453391346093
1522.0,0.0,0.0,55.2,0.0,-0.0173726365619011
1525.0,30.0,0.3,31.466996724637585,9.116999999999999,0.1181306048741457
1526.0,30.0,0.3,2.1111519819085345,0.0,0.1497270909154989
1527.0,0.0,0.0,0.0,0.0,-0.0690757581959799
1529.0,0.0,0.0,0.0,0.0,-0.0042233236248699
1530.0,30.0,0.3,20.246329366091768,5.819999999999999,0.145417416854256
1531.0,30.0,0.3,39.53911542497881,11.433,0.1249991625101732
1533.0,0.0,0.0,42.53,0.0,-0.0556673292919826
1534.0,0.0,0.0,0.0,0.0,-0.0090101097065773
1535.0,30.0,0.3,0.5068294323341249,0.0,0.0749193543731153
1537.0,30.0,0.3,0.2316770260570902,0.0,0.0549258003928616
1538.0,30.0,0.3,0.5671592031844267,0.0,0.0430939292747076
1539.0,30.0,0.3,36.861244970453726,10.578,0.1513750208407759
1540.0,30.0,0.3,0.2067690177099238,0.0,0.0161753123452964
1541.0,30.0,0.3,0.6714504855558091,0.0,0.0694220932129662
1542.0,30.0,0.3,1.587331559235995,0.0,0.0812765775338451
1543.0,30.0,0.3,41.083849369647616,11.88,0.1249031455932337
1544.0,30.0,0.3,1.3338124327128564,0.0,0.1223120066678456
1545.0,30.0,0.3,1.7796582656382365,0.0,0.1058564278871185
1546.0,0.0,0.0,27.23,0.0,-0.0685662131676759
1547.0,0.0,0.0,42.47,0.0,-0.1120472996800935
1548.0,0.0,0.0,44.89,0.0,-0.0225169228590302
1550.0,30.0,0.3,0.3596166793182778,0.0,0.0537302673417418
1551.0,0.0,0.0,0.0,0.0,-0.057621598765905
1552.0,30.0,0.3,27.07910618934722,7.818,0.1303538231449499
1553.0,30.0,0.3,0.6165918535061014,0.0,0.070799386095545
1554.0,30.0,0.3,0.2041988127090325,0.0,0.0167362357764964
1555.0,30.0,0.3,0.6696892923847727,0.0,0.0919397710577667
1556.0,30.0,0.3,41.09260304785274,11.915999999999999,0.1151899167382296
1558.0,30.0,0.3,1.0341959105253065,0.0,0.0852452943064051
1559.0,0.0,0.0,33.41,0.0,-0.0315758981756562
1560.0,30.0,0.3,32.09817274746671,9.098999999999998,0.1943260520350277
1562.0,30.0,0.3,0.6323983120300909,0.0,0.0595983707501735
1563.0,30.0,0.3,0.0628435389321384,0.0,0.0059308738139051
1564.0,30.0,0.3,1.296085044701154,0.0,0.1437698330228679
1566.0,0.0,0.0,0.0,0.0,-0.0783043360337406
1568.0,0.0,0.0,0.0,0.0,-0.0236753974288258
1569.0,30.0,0.3,0.3114330952693546,0.0,0.0333154787408381
1570.0,30.0,0.3,0.5095211374921006,0.0,0.0698069786946295
1571.0,0.0,0.0,42.44,0.0,-0.0995737000424746
1573.0,30.0,0.3,0.8573659680914574,0.0,0.0700119196547001
1574.0,30.0,0.3,1.2919095204251754,0.0,0.1463256903868134
1575.0,30.0,0.3,35.15765689177009,10.104,0.1462447438410618
1576.0,0.0,0.0,43.28,0.0,-0.0585778761521032
1577.0,30.0,0.3,29.076100536157167,8.43,0.1157889129486553
1579.0,30.0,0.3,1.8509146056284944,0.0,0.2044983543949281
1580.0,30.0,0.3,41.93782566668014,12.081000000000001,0.138053610353459
1581.0,30.0,0.3,0.2066038691979902,0.0,0.0369265181765845
1582.0,30.0,0.3,1.6664518137174826,0.0,0.183086334181222
1583.0,0.0,0.0,49.28,0.0,-0.0929019721352042
1585.0,0.0,0.0,0.0,0.0,-0.0544136625054336
1586.0,0.0,0.0,0.0,0.0,-0.0559260016459144
1587.0,30.0,0.3,0.9962671482291224,0.0,0.0773019202536563
1588.0,0.0,0.0,0.0,0.0,-0.0072717485088507
1589.0,30.0,0.3,1.102323602900943,0.0,0.1265729248938963
1590.0,30.0,0.3,37.680629243688095,10.872,0.1325082085805828
1592.0,30.0,0.3,0.5300725317923155,0.0,0.0474975386910677
1593.0,30.0,0.3,0.5987325430900916,0.0,0.0661729159029721
1594.0,0.0,0.0,0.0,0.0,-0.0163750633276424
1595.0,30.0,0.3,0.640206236743146,0.0,0.0993491987497123
1596.0,30.0,0.3,41.99613303209794,12.087,0.1411543833952133
1597.0,30.0,0.3,0.2208047173769568,0.0,0.0226187991576477
1598.0,0.0,0.0,0.0,0.0,-0.0370987058074499
1599.0,30.0,0.3,38.62285488561404,11.142,0.1330869579621285
1600.0,0.0,0.0,35.7,0.0,-0.0100374991724972
1602.0,0.0,0.0,42.01,0.0,-0.0422067512779253
1603.0,30.0,0.3,1.484199111859333,0.0,0.0806936938976422
1604.0,0.0,0.0,0.0,0.0,-0.0564423274928511
1605.0,0.0,0.0,0.0,0.0,-0.0330351418375097
1606.0,30.0,0.3,0.1489237689688095,0.0,0.0205383766334036
1608.0,30.0,0.3,38.26157373801598,11.034,0.1342734944730815
1609.0,30.0,0.3,1.3302162338033052,0.0,0.0844420893673145
1610.0,30.0,0.3,1.649061209890431,0.0,0.1362973146450476
1611.0,0.0,0.0,24.69,0.0,-0.0412212929579
1612.0,30.0,0.3,0.287199331958962,0.0,0.0764031210319133
1614.0,30.0,0.3,1.4166739387437777,0.0,0.1075682565485025
1615.0,0.0,0.0,0.0,0.0,-0.0326762890808095
1616.0,0.0,0.0,42.44,0.0,-0.0528709767930732
1617.0,0.0,0.0,53.35,0.0,-0.0128570813414608
1618.0,0.0,0.0,41.13,0.0,-0.0796112526264471
1619.0,30.0,0.3,2.337381021311393,0.0,0.1963031008072053
1621.0,0.0,0.0,0.0,0.0,-0.1112927743804689
1622.0,0.0,0.0,0.0,0.0,-0.1115579782965535
1623.0,30.0,0.3,0.6478109654809578,0.0,0.0480393745258404
1626.0,30.0,0.3,44.59549787118507,12.468,0.2434630952185646
1627.0,0.0,0.0,0.0,0.0,-0.0328557497583265
1628.0,30.0,0.3,1.4334735674384562,0.0,0.1699233721477544
1629.0,30.0,0.3,1.0751353781126858,0.0,0.1217318136450052
1630.0,0.0,0.0,32.32,0.0,-0.0242110916687873
1631.0,30.0,0.3,1.4026238297578717,0.0,0.180448196289447
1633.0,0.0,0.0,0.0,0.0,-0.0657110798363655
1634.0,30.0,0.3,0.8388712340518806,0.0,0.1042983008892056
1635.0,30.0,0.3,0.5588886918501037,0.0,0.0852614327765223
1636.0,30.0,0.3,0.1282900131580285,0.0,0.0107526622377025
1637.0,30.0,0.3,0.587338767136078,0.0,0.0601473391844422
1641.0,0.0,0.0,43.53,0.0,-0.0579978071187869
1642.0,30.0,0.3,43.25829195295471,12.363,0.1656792002713508
1644.0,30.0,0.3,22.93377171492138,6.633,0.1241929315424966
1645.0,30.0,0.3,1.770399384531329,0.0,0.1883002961637236
1646.0,30.0,0.3,0.0071603814132345,0.0,0.0007606098803096
1648.0,30.0,0.3,2.1199944922940794,0.0,0.160971487645716
1649.0,0.0,0.0,48.42,0.0,-0.1006611833303761
1650.0,0.0,0.0,25.38,0.0,-0.0394775949072986
1651.0,0.0,0.0,0.0,0.0,-0.0306299249143527
1652.0,30.0,0.3,0.7389883245133836,0.0,0.0613064812106673
1653.0,30.0,0.3,0.5581640983935591,0.0,0.0631550235792667
1654.0,30.0,0.3,1.2336531287594787,0.0,0.188978726832028
1656.0,30.0,0.3,0.0684460948481478,0.0,0.0051258964163969
1658.0,0.0,0.0,0.0,0.0,-0.0014821646180536
1659.0,30.0,0.3,1.1085751728762625,0.0,0.0668460668642223
1660.0,30.0,0.3,1.7239931667025403,0.0,0.1448977279124677
1661.0,0.0,0.0,0.0,0.0,-0.0326793476251811
1662.0,30.0,0.3,2.2239917302470262,0.0,0.1293770640050626
1665.0,0.0,0.0,34.02,0.0,-0.0358147793439802
1666.0,30.0,0.3,0.027477452080353,0.0,0.0033281797577947
1667.0,30.0,0.3,0.8247116882738178,0.0,0.0620971077685278
1669.0,30.0,0.3,36.24718042392704,10.404,0.1506324898045974
1671.0,30.0,0.3,1.6027510073492788,0.0,0.1083232635407731
1673.0,30.0,0.3,1.377058206161154,0.0,0.1649369033610198
1674.0,30.0,0.3,0.9270122378300908,0.0,0.1127340675945629
1675.0,30.0,0.3,56.90672003913153,16.365,0.1440097793542028
1676.0,30.0,0.3,19.19663659161532,5.505,0.1537941129183135
1677.0,30.0,0.3,1.1620394981586906,0.0,0.0955231811063453
1680.0,30.0,0.3,0.1553749092758863,0.0,0.0159850729707702
1681.0,30.0,0.3,1.444282164920122,0.0,0.1482227180747252
1682.0,30.0,0.3,1.7150095441897044,0.0,0.1650793670410727
1684.0,30.0,0.3,1.835578740705848,0.0,0.1381172867348268
1685.0,0.0,0.0,29.13,0.0,-0.0871699477403803
1687.0,30.0,0.3,1.4896558679785905,0.0,0.1124692992056316
1688.0,0.0,0.0,42.96,0.0,-0.029616837648589
1689.0,30.0,0.3,62.03489872991809,17.561999999999998,0.1990034580297283
1690.0,30.0,0.3,0.5267133225704539,0.0,0.0324231038824533
1691.0,0.0,0.0,34.44,0.0,-0.0159218570860849
1693.0,30.0,0.3,0.3970271092473503,0.0,0.0288831012110687
1695.0,0.0,0.0,40.04,0.0,-0.0831523704845724
1696.0,0.0,0.0,0.0,0.0,-0.0004182604836396
1697.0,30.0,0.3,0.137623184136167,0.0,0.016319599684118
1699.0,30.0,0.3,1.1140106920948534,0.0,0.1223918580635963
1700.0,0.0,0.0,46.2,0.0,-0.0526064870145257
1701.0,0.0,0.0,0.0,0.0,-0.0442028261037088
1703.0,30.0,0.3,0.6473568746291926,0.0,0.0791873852757422
1705.0,30.0,0.3,0.5240365879548313,0.0,0.0490946775299636
1708.0,0.0,0.0,0.0,0.0,-0.0075937998178171
1709.0,0.0,0.0,46.1,0.0,-0.0022490741227483
1710.0,0.0,0.0,47.42,0.0,-0.0768117898132586
1711.0,30.0,0.3,1.3413943452236885,0.0,0.0826337919807607
1712.0,0.0,0.0,0.0,0.0,-0.0646618289446857
1713.0,0.0,0.0,37.35,0.0,-0.0393909185172953
1715.0,0.0,0.0,0.0,0.0,-0.0340652276625607
1716.0,30.0,0.3,0.7800474152968999,0.0,0.08684562628556
1718.0,30.0,0.3,1.5823617572540438,0.0,0.1002954780537519
1719.0,30.0,0.3,0.7685697748936,0.0,0.0715214754228178
1720.0,0.0,0.0,0.0,0.0,-0.044203590595899
1723.0,30.0,0.3,0.6421543247553472,0.0,0.046992632620223
1724.0,30.0,0.3,0.5020868874122614,0.0,0.0584978314589609
1725.0,30.0,0.3,54.41584274417345,15.777000000000001,0.115728132355546
1726.0,0.0,0.0,0.0,0.0,-0.0149171617511011
1727.0,30.0,0.3,1.3342486608224915,0.0,0.1165180910682466
1728.0,0.0,0.0,39.51,0.0,-0.0305785362208166
1729.0,30.0,0.3,67.95864904307355,19.712999999999997,0.1140693472872499
1730.0,30.0,0.3,0.4204984446534321,0.0,0.0357293265913359
1731.0,0.0,0.0,46.11,0.0,-0.0288288769913351
1732.0,30.0,0.3,1.3970687833642923,0.0,0.1223566984904793
1733.0,0.0,0.0,0.0,0.0,-0.0196712883804949
1734.0,0.0,0.0,36.92,0.0,-0.0541696963611724
1735.0,0.0,0.0,25.96,0.0,-0.0086548326423934
1736.0,30.0,0.3,45.769684145368025,13.277999999999999,0.1136981582593787
1737.0,0.0,0.0,35.98,0.0,-0.0046796481881125
1738.0,30.0,0.3,1.692172127168266,0.0,0.1346520352644439
1740.0,30.0,0.3,0.0122064595204437,0.0,0.0022667520000824
1743.0,30.0,0.3,41.30058715882144,11.955,0.1213372780277235
1744.0,0.0,0.0,0.0,0.0,-0.0010236418510831
1745.0,30.0,0.3,38.58054660921088,10.989,0.1774999189381093
1747.0,30.0,0.3,0.3896955828563972,0.0,0.035442981614952
1748.0,0.0,0.0,56.86,0.0,-0.0422692352357244
1749.0,0.0,0.0,43.88,0.0,-0.004838599646506
1753.0,30.0,0.3,24.8579616441394,7.209,0.1148511089109996
1754.0,30.0,0.3,0.4588565601545878,0.0,0.0411051294593378
1755.0,30.0,0.3,0.3838670508971814,0.0,0.0461600590304451
1758.0,0.0,0.0,0.0,0.0,-0.0470765355795971
1759.0,30.0,0.3,1.031684606142126,0.0,0.0856098752088728
1761.0,0.0,0.0,53.28,0.0,-0.0536477056171482
1763.0,0.0,0.0,37.91,0.0,-0.1051468726444865
1764.0,0.0,0.0,0.0,0.0,-0.1383141580107325
1766.0,0.0,0.0,0.0,0.0,-0.0151747613680414
1767.0,30.0,0.3,0.3343203358650778,0.0,0.0327765035161841
1768.0,30.0,0.3,0.00851620456994,0.0,0.0008912825295594
1769.0,30.0,0.3,0.1784186149165451,0.0,0.011541407265447
1770.0,30.0,0.3,57.76562377920477,16.566,0.1536655667756111
1771.0,0.0,0.0,0.0,0.0,-0.0448119067979172
1772.0,0.0,0.0,0.0,0.0,-0.021609965873211
1773.0,30.0,0.3,0.2523012734562376,0.0,0.0194048049112627
1774.0,0.0,0.0,0.0,0.0,-0.1067137418687012
1777.0,30.0,0.3,0.21234352310465,0.0,0.0290205716966858
1778.0,0.0,0.0,32.82,0.0,-0.0404578764087058
1779.0,0.0,0.0,36.89,0.0,-0.0417237975113721
1780.0,30.0,0.3,1.0415827041299872,0.0,0.0716899101197596
1781.0,30.0,0.3,1.62498304311603,0.0,0.1539684520670864
1783.0,0.0,0.0,0.0,0.0,-0.0132530701341507
1784.0,30.0,0.3,0.8044867887774625,0.0,0.073228362350033
1787.0,0.0,0.0,27.62,0.0,-0.0536358337929889
1788.0,30.0,0.3,1.0847780414233612,0.0,0.1234104711516907
1790.0,0.0,0.0,34.37,0.0,-0.0158189506651704
1791.0,0.0,0.0,18.3,0.0,-0.0754930222451481
1792.0,30.0,0.3,1.8234923279445576,0.0,0.175978800226265
1793.0,0.0,0.0,54.03,0.0,-0.007490876826517
1794.0,30.0,0.3,0.8638116951048297,0.0,0.0763354272803844
1795.0,30.0,0.3,0.6383283114483838,0.0,0.0723728244272544
1797.0,30.0,0.3,41.8692790328728,11.993999999999998,0.1575186787454398
1798.0,30.0,0.3,0.1194465875439186,0.0,0.0119998581016595
1799.0,30.0,0.3,0.2800744372607845,0.0,0.0253277660753106
1800.0,0.0,0.0,47.18,0.0,-0.0138542802492951
1801.0,30.0,0.3,0.6248609190833901,0.0,0.0635408703562528
1805.0,0.0,0.0,47.61,0.0,-0.005676894500078
1806.0,30.0,0.3,0.7520832597173625,0.0,0.0723087452857766
1807.0,0.0,0.0,59.57,0.0,-0.0081248038963058
1808.0,30.0,0.3,0.5998796548395412,0.0,0.1285915658820024
1809.0,30.0,0.3,1.3123568591205608,0.0,0.0880008622759043
1810.0,30.0,0.3,0.6937858017893253,0.0,0.0791992924417038
1812.0,30.0,0.3,0.1419321450446783,0.0,0.016473090186244
1813.0,30.0,0.3,0.2576447425501433,0.0,0.0186374958441944
1814.0,30.0,0.3,1.8714100093961488,0.0,0.2090493754910801
1815.0,0.0,0.0,0.0,0.0,-0.028962867736274
1816.0,30.0,0.3,0.6052207891663598,0.0,0.0669343938471975
1817.0,0.0,0.0,36.51,0.0,-0.0020521784827929
1818.0,0.0,0.0,42.46,0.0,-0.0055573679936775
1819.0,0.0,0.0,54.05,0.0,-0.0063217756893243
1820.0,30.0,0.3,42.12807840236463,12.089999999999998,0.151205823189796
1822.0,0.0,0.0,0.0,0.0,-0.0871432643926508
1823.0,0.0,0.0,65.13,0.0,-0.0219261454733204
1825.0,30.0,0.3,0.4874950127337699,0.0,0.0569769767103518
1826.0,0.0,0.0,0.0,0.0,-0.0614388243664597
1827.0,30.0,0.3,0.7322592328493459,0.0,0.0846053417503577
1828.0,0.0,0.0,25.3,0.0,-0.0277570873208873
1829.0,30.0,0.3,1.201121884385172,0.0,0.1516568035839864
