customer_id,assigned_discount,predicted_revenue
844.0,0.0,16.5
2729.0,0.0,27.15
2267.0,25.0,9.72
212.0,0.0,19.84
3734.0,0.0,20.98
680.0,0.0,22.07
566.0,0.0,23.21
3131.0,5.0,16.5
3712.0,25.0,13.19
681.0,0.0,17.3
181.0,0.0,18.07
4870.0,5.0,14.6
1236.0,0.0,20.08
2332.0,5.0,24.54
4284.0,25.0,13.38
279.0,0.0,21.1
1129.0,0.0,20.95
3713.0,5.0,27.76
433.0,0.0,14.8
290.0,5.0,24.39
1028.0,15.0,13.48
536.0,0.0,13.91
4354.0,0.0,14.13
189.0,0.0,15.34
2277.0,5.0,22.19
3934.0,10.0,16.44
3590.0,0.0,10.56
271.0,0.0,22.51
3456.0,0.0,22.04
4094.0,0.0,2.44
2173.0,5.0,14.8
4234.0,0.0,23.49
112.0,5.0,17.99
2484.0,0.0,11.53
221.0,0.0,20.22
628.0,0.0,21.02
1201.0,5.0,18.62
3372.0,0.0,22.19
2438.0,0.0,24.55
791.0,10.0,14.74
2329.0,30.0,10.8
462.0,0.0,18.68
4413.0,0.0,17.01
552.0,0.0,23.23
4104.0,0.0,22.78
1175.0,0.0,17.17
199.0,0.0,15.02
4033.0,5.0,16.39
3363.0,0.0,22.92
403.0,0.0,11.04
4579.0,0.0,21.84
4183.0,5.0,13.09
4774.0,0.0,19.79
4988.0,15.0,12.27
4813.0,0.0,17.17
4473.0,0.0,17.33
651.0,5.0,23.97
709.0,10.0,11.45
1502.0,0.0,18.02
4425.0,5.0,11.36
3991.0,5.0,12.89
2233.0,0.0,17.26
2342.0,0.0,21.95
315.0,0.0,21.6
1221.0,5.0,26.42
4485.0,5.0,14.91
114.0,5.0,20.66
961.0,0.0,20.72
2926.0,0.0,12.72
3275.0,0.0,12.04
1648.0,5.0,21.46
3338.0,5.0,15.34
2624.0,5.0,29.76
3210.0,0.0,22.39
1771.0,0.0,22.41
3430.0,0.0,30.94
4539.0,0.0,26.99
1838.0,0.0,14.84
1946.0,0.0,25.14
2499.0,0.0,20.05
4052.0,10.0,11.94
3309.0,10.0,15.8
4201.0,5.0,14.87
4393.0,5.0,18.07
2595.0,5.0,16.13
2116.0,0.0,22.28
1345.0,5.0,14.89
2877.0,0.0,16.64
3341.0,0.0,23.86
4864.0,5.0,13.77
3938.0,10.0,24.55
1651.0,0.0,27.97
790.0,0.0,24.83
2281.0,10.0,12.42
4655.0,0.0,19.54
4572.0,0.0,12.16
872.0,5.0,22.94
1721.0,0.0,26.71
1591.0,5.0,14.9
2728.0,0.0,17.77
74.0,5.0,16.88
1778.0,0.0,15.99
1617.0,0.0,25.99
1362.0,0.0,26.01
3025.0,0.0,12.48
1967.0,10.0,22.41
4586.0,15.0,17.38
3828.0,0.0,23.5
2260.0,0.0,17.74
2900.0,0.0,24.39
2223.0,0.0,24.79
495.0,5.0,12.23
3146.0,5.0,16.79
3530.0,0.0,24.1
1282.0,0.0,21.68
1165.0,10.0,18.72
1243.0,5.0,21.87
1756.0,5.0,16.05
1993.0,0.0,13.96
2195.0,0.0,22.97
1727.0,5.0,18.65
619.0,0.0,16.95
4934.0,5.0,19.81
1882.0,0.0,26.96
1630.0,0.0,15.75
4767.0,0.0,14.22
2089.0,0.0,19.38
3426.0,5.0,20.1
870.0,5.0,26.36
4709.0,0.0,18.23
1043.0,0.0,14.65
3385.0,5.0,18.28
357.0,5.0,16.74
1163.0,5.0,15.78
2781.0,0.0,18.32
2255.0,0.0,16.29
3166.0,0.0,21.71
3947.0,5.0,10.02
1790.0,0.0,16.74
3807.0,0.0,18.46
3658.0,5.0,14.19
1273.0,0.0,23.2
3151.0,15.0,19.44
333.0,0.0,12.85
1555.0,5.0,11.87
2752.0,0.0,22.23
2555.0,10.0,17.97
3686.0,0.0,23.46
1655.0,5.0,16.03
1117.0,0.0,17.47
4077.0,0.0,12.26
3571.0,15.0,13.74
4630.0,0.0,23.99
3904.0,5.0,18.02
4456.0,0.0,21.07
446.0,0.0,17.18
2616.0,10.0,14.66
453.0,0.0,24.86
4811.0,5.0,17.82
4445.0,0.0,23.29
4555.0,5.0,18.73
15.0,0.0,19.88
3108.0,0.0,20.63
946.0,10.0,14.16
248.0,0.0,30.47
4184.0,0.0,31.14
361.0,5.0,14.01
4667.0,0.0,19.19
3379.0,0.0,15.9
2319.0,0.0,26.37
1492.0,20.0,11.92
4776.0,5.0,19.12
1774.0,0.0,18.71
4633.0,5.0,19.3
4372.0,0.0,16.02
4895.0,0.0,21.18
2868.0,5.0,15.12
491.0,5.0,23.19
863.0,0.0,20.25
1766.0,0.0,13.15
2228.0,10.0,19.77
1903.0,0.0,18.12
2463.0,5.0,16.43
4113.0,0.0,14.77
507.0,0.0,17.52
2693.0,0.0,18.44
2016.0,15.0,19.66
4388.0,5.0,15.36
1223.0,0.0,16.52
1114.0,0.0,9.15
1933.0,0.0,20.31
3439.0,0.0,23.82
1375.0,5.0,14.91
4782.0,0.0,16.34
434.0,0.0,12.46
3876.0,0.0,13.65
3170.0,5.0,14.95
2851.0,5.0,15.27
2108.0,5.0,18.33
2649.0,0.0,16.06
4125.0,0.0,17.12
4636.0,0.0,18.43
2437.0,5.0,17.14
4995.0,0.0,18.8
1103.0,10.0,19.38
1770.0,5.0,26.96
1892.0,0.0,13.02
2155.0,0.0,23.57
3861.0,0.0,18.47
157.0,5.0,18.32
4921.0,0.0,23.31
2891.0,0.0,23.2
616.0,0.0,11.2
644.0,0.0,25.81
2881.0,0.0,21.23
2081.0,0.0,26.38
1069.0,0.0,21.45
3300.0,5.0,19.58
4290.0,0.0,18.28
4635.0,0.0,22.37
4164.0,0.0,15.09
331.0,0.0,19.29
4007.0,5.0,14.0
3017.0,0.0,16.32
2670.0,0.0,22.01
623.0,0.0,24.65
3860.0,0.0,15.96
3139.0,0.0,28.67
3435.0,0.0,18.68
2917.0,0.0,21.19
1947.0,5.0,17.98
1584.0,0.0,18.81
4407.0,0.0,19.42
756.0,0.0,22.08
519.0,0.0,23.27
3822.0,15.0,20.89
33.0,10.0,20.68
2953.0,0.0,18.75
1158.0,0.0,17.66
745.0,5.0,15.29
2482.0,0.0,16.95
2419.0,0.0,25.15
1973.0,15.0,19.73
2884.0,0.0,24.35
784.0,15.0,21.61
4491.0,0.0,24.18
2523.0,0.0,17.0
230.0,0.0,9.25
858.0,5.0,12.17
4911.0,20.0,14.58
2378.0,0.0,26.79
409.0,0.0,11.2
171.0,0.0,24.18
541.0,0.0,11.57
2226.0,0.0,26.76
2320.0,5.0,19.09
3482.0,5.0,20.91
614.0,5.0,25.94
4950.0,5.0,16.35
1834.0,0.0,23.31
3454.0,0.0,25.55
1162.0,0.0,13.77
2427.0,0.0,22.9
2381.0,5.0,21.48
1619.0,15.0,19.48
1635.0,10.0,10.69
1508.0,0.0,15.84
2214.0,0.0,19.87
565.0,0.0,16.88
4615.0,0.0,21.91
4258.0,0.0,21.49
2439.0,5.0,16.63
4797.0,0.0,18.58
2400.0,0.0,20.77
1421.0,10.0,19.72
4939.0,0.0,22.19
3492.0,5.0,21.98
3930.0,5.0,15.57
2743.0,5.0,12.56
2500.0,0.0,7.47
1406.0,0.0,24.73
1173.0,0.0,16.86
4327.0,5.0,27.37
326.0,5.0,26.15
1052.0,0.0,15.39
4977.0,5.0,20.07
3310.0,5.0,18.96
2901.0,0.0,18.98
2785.0,5.0,14.77
1197.0,0.0,5.43
621.0,0.0,15.24
1565.0,0.0,22.44
2895.0,0.0,19.98
1190.0,0.0,25.42
329.0,0.0,25.71
649.0,5.0,13.57
898.0,5.0,25.78
1490.0,0.0,19.98
1124.0,20.0,14.99
1919.0,0.0,21.26
4654.0,0.0,18.53
4387.0,0.0,22.0
1420.0,0.0,17.22
3817.0,0.0,11.77
2589.0,0.0,23.18
4716.0,0.0,24.56
3270.0,0.0,24.52
3695.0,0.0,23.18
2078.0,0.0,12.03
1024.0,10.0,20.82
3008.0,0.0,16.61
2407.0,0.0,14.04
1627.0,0.0,16.1
4295.0,20.0,12.53
2949.0,20.0,15.88
810.0,0.0,17.39
2866.0,0.0,21.28
979.0,0.0,6.58
4522.0,20.0,14.39
2706.0,5.0,15.52
3263.0,0.0,22.06
4449.0,0.0,19.84
2789.0,10.0,10.96
4158.0,5.0,28.51
1514.0,0.0,21.81
3479.0,0.0,16.28
2043.0,0.0,13.0
175.0,0.0,21.11
3291.0,0.0,21.48
1989.0,5.0,15.44
1504.0,0.0,24.11
4472.0,0.0,8.67
218.0,5.0,22.14
3933.0,0.0,17.43
3739.0,0.0,12.62
691.0,0.0,26.8
2593.0,0.0,25.08
3801.0,5.0,17.94
3474.0,0.0,28.6
1107.0,0.0,10.26
1551.0,0.0,26.13
2442.0,5.0,12.29
1552.0,10.0,12.78
612.0,5.0,14.7
3257.0,5.0,19.44
3730.0,5.0,16.9
577.0,15.0,16.49
2079.0,0.0,9.98
4446.0,0.0,9.82
1181.0,0.0,14.52
889.0,5.0,11.76
3144.0,0.0,24.22
3925.0,0.0,8.36
2679.0,0.0,6.73
818.0,0.0,16.55
3293.0,5.0,16.0
1887.0,0.0,16.89
209.0,10.0,15.49
294.0,0.0,16.79
1120.0,0.0,17.75
2229.0,0.0,20.02
2252.0,0.0,16.1
1265.0,0.0,20.57
991.0,5.0,17.52
4294.0,0.0,9.3
1533.0,0.0,20.72
354.0,10.0,18.88
1879.0,0.0,23.4
3657.0,10.0,12.01
4026.0,5.0,16.44
2571.0,15.0,9.81
3064.0,5.0,24.8
1229.0,5.0,14.96
260.0,0.0,21.38
1542.0,0.0,31.71
4804.0,0.0,17.02
4750.0,0.0,17.25
4842.0,0.0,16.71
2597.0,0.0,21.71
53.0,5.0,17.92
2212.0,0.0,20.86
1868.0,5.0,27.69
3572.0,0.0,20.09
3654.0,5.0,15.43
2803.0,0.0,18.44
2898.0,0.0,23.96
1480.0,0.0,22.52
1034.0,0.0,17.3
1098.0,0.0,19.71
1470.0,0.0,19.35
544.0,30.0,6.19
1047.0,0.0,20.58
1922.0,5.0,22.09
1596.0,5.0,19.69
31.0,0.0,30.21
726.0,0.0,23.81
2451.0,30.0,6.64
4529.0,0.0,16.14
3922.0,0.0,17.65
1427.0,5.0,19.57
2513.0,0.0,15.72
437.0,0.0,19.46
4746.0,0.0,19.14
913.0,0.0,22.65
4232.0,5.0,24.66
4174.0,5.0,10.75
4523.0,10.0,13.35
4311.0,0.0,17.14
2303.0,0.0,7.74
2707.0,5.0,27.58
1239.0,0.0,16.3
904.0,5.0,15.55
4244.0,0.0,23.78
3160.0,0.0,12.01
4005.0,0.0,21.48
508.0,5.0,15.68
4511.0,0.0,21.48
184.0,0.0,30.68
4336.0,0.0,13.17
1498.0,0.0,19.24
3888.0,10.0,13.38
322.0,5.0,13.03
2520.0,5.0,12.95
1534.0,0.0,22.02
3814.0,5.0,20.64
2396.0,5.0,19.95
2701.0,0.0,17.9
4626.0,0.0,21.25
2660.0,0.0,17.59
4448.0,0.0,19.84
1147.0,20.0,13.1
4474.0,0.0,19.88
45.0,5.0,17.24
2526.0,0.0,21.86
3467.0,0.0,21.13
1850.0,5.0,17.85
1379.0,0.0,21.2
4845.0,25.0,11.26
3028.0,0.0,20.29
414.0,0.0,19.85
2174.0,0.0,20.6
1408.0,0.0,15.78
2125.0,5.0,19.42
802.0,5.0,7.42
1289.0,0.0,16.97
2198.0,0.0,20.93
2458.0,5.0,16.1
1722.0,5.0,17.89
2334.0,5.0,26.06
257.0,5.0,16.68
4540.0,0.0,15.3
1715.0,0.0,8.3
1152.0,0.0,23.19
2317.0,30.0,12.95
648.0,0.0,9.36
4495.0,0.0,11.5
4245.0,5.0,14.09
4217.0,0.0,12.77
3787.0,0.0,20.33
1316.0,0.0,28.54
2030.0,5.0,15.53
3254.0,0.0,28.08
2481.0,0.0,21.39
3728.0,0.0,15.83
1351.0,5.0,17.26
2516.0,5.0,18.86
113.0,0.0,22.46
3149.0,5.0,17.8
264.0,0.0,19.96
1394.0,0.0,23.67
1906.0,0.0,24.18
1187.0,0.0,22.18
2368.0,0.0,16.57
57.0,0.0,17.89
1310.0,0.0,18.03
696.0,0.0,22.36
4213.0,0.0,22.14
4763.0,20.0,14.35
1752.0,0.0,20.12
1925.0,0.0,22.19
4031.0,5.0,16.03
320.0,0.0,11.32
2338.0,5.0,15.01
683.0,0.0,15.48
2331.0,15.0,14.99
4697.0,0.0,18.28
3566.0,0.0,13.92
3524.0,0.0,16.31
3857.0,10.0,7.3
287.0,0.0,16.47
2187.0,10.0,17.27
4274.0,0.0,17.1
3362.0,10.0,13.15
1745.0,15.0,17.98
1741.0,5.0,8.8
3516.0,20.0,9.43
1836.0,5.0,19.13
2099.0,0.0,9.44
737.0,5.0,17.29
3351.0,5.0,17.41
337.0,5.0,16.51
3502.0,0.0,20.9
4562.0,0.0,12.7
2657.0,20.0,16.88
4415.0,0.0,22.16
1072.0,5.0,14.7
2306.0,0.0,15.2
1698.0,5.0,27.98
3593.0,0.0,21.23
3634.0,10.0,18.72
4123.0,20.0,12.18
4955.0,0.0,15.3
3382.0,0.0,24.2
1489.0,0.0,18.44
499.0,0.0,13.91
4355.0,0.0,16.34
3246.0,5.0,18.92
2573.0,0.0,14.12
2601.0,0.0,17.69
3289.0,25.0,11.0
4423.0,0.0,18.6
2146.0,0.0,13.75
1611.0,0.0,12.03
2352.0,0.0,22.36
4202.0,0.0,14.03
3249.0,5.0,24.92
1023.0,0.0,20.56
2298.0,5.0,18.75
4897.0,0.0,15.44
2705.0,5.0,20.57
3079.0,0.0,13.35
2046.0,5.0,12.6
666.0,5.0,11.86
3951.0,0.0,22.39
2654.0,10.0,9.65
1927.0,10.0,9.38
4276.0,5.0,22.85
2182.0,15.0,18.33
1018.0,5.0,19.02
558.0,0.0,16.07
2415.0,25.0,14.58
1208.0,0.0,20.21
3868.0,0.0,20.47
2672.0,0.0,26.33
4380.0,5.0,13.52
1511.0,0.0,10.89
4288.0,0.0,22.21
246.0,30.0,7.43
1164.0,5.0,13.67
4400.0,0.0,22.81
267.0,0.0,12.65
3075.0,0.0,30.25
1115.0,0.0,26.39
64.0,0.0,14.87
2608.0,0.0,17.64
4972.0,5.0,19.26
2979.0,5.0,21.42
3027.0,0.0,24.93
3092.0,0.0,31.54
3920.0,0.0,17.05
4352.0,0.0,14.46
2275.0,10.0,13.05
2578.0,0.0,18.8
3517.0,5.0,12.16
1238.0,5.0,10.85
104.0,0.0,24.03
2659.0,0.0,15.31
273.0,10.0,14.05
509.0,0.0,16.66
4347.0,0.0,24.05
4944.0,5.0,17.93
4075.0,5.0,15.87
866.0,5.0,13.25
4198.0,0.0,25.27
909.0,5.0,19.0
3476.0,5.0,19.19
4110.0,5.0,21.42
3915.0,5.0,22.3
1628.0,25.0,13.86
4973.0,0.0,22.81
1523.0,0.0,24.4
836.0,10.0,14.97
359.0,10.0,10.91
139.0,5.0,25.87
300.0,0.0,18.53
1557.0,0.0,14.28
1004.0,5.0,28.78
383.0,0.0,9.35
942.0,0.0,13.84
4228.0,0.0,21.82
4553.0,0.0,21.25
762.0,15.0,13.95
1731.0,0.0,22.46
2824.0,0.0,16.41
4731.0,0.0,19.28
2102.0,0.0,12.63
4609.0,0.0,22.96
899.0,5.0,17.11
4018.0,5.0,19.66
3803.0,0.0,24.27
1403.0,5.0,14.83
2380.0,5.0,19.09
3804.0,0.0,17.98
4397.0,0.0,23.78
2971.0,5.0,16.34
1513.0,0.0,20.5
1189.0,0.0,27.36
3771.0,0.0,18.63
4929.0,5.0,21.58
3895.0,0.0,16.42
3949.0,5.0,16.43
109.0,0.0,24.26
2749.0,5.0,19.43
2324.0,0.0,19.8
3504.0,10.0,10.15
59.0,5.0,16.57
77.0,5.0,19.47
797.0,0.0,24.28
369.0,0.0,17.03
4916.0,0.0,13.69
786.0,0.0,24.37
2104.0,5.0,21.42
4392.0,10.0,26.09
2035.0,0.0,18.67
2124.0,0.0,21.88
3779.0,0.0,16.9
2414.0,0.0,24.16
1729.0,5.0,32.06
122.0,15.0,10.5
1871.0,0.0,22.57
2385.0,0.0,26.27
3661.0,0.0,17.05
911.0,0.0,23.41
125.0,5.0,19.61
4478.0,0.0,27.33
1587.0,5.0,20.96
1258.0,0.0,19.61
3457.0,0.0,26.79
3497.0,5.0,15.97
3399.0,5.0,13.56
1179.0,0.0,15.22
2856.0,5.0,18.64
3486.0,0.0,27.87
4589.0,0.0,7.03
2119.0,5.0,16.05
443.0,15.0,19.78
3101.0,0.0,21.44
2887.0,10.0,16.39
926.0,0.0,24.23
2348.0,5.0,16.34
2375.0,5.0,17.47
4781.0,15.0,12.49
1412.0,0.0,25.27
3483.0,0.0,23.82
3023.0,5.0,20.12
1510.0,5.0,17.4
1228.0,0.0,19.67
3619.0,5.0,15.27
2371.0,0.0,21.73
3529.0,0.0,18.76
2165.0,25.0,14.11
3296.0,0.0,16.9
325.0,5.0,26.35
3095.0,0.0,18.61
3272.0,5.0,19.6
2037.0,5.0,13.52
3314.0,5.0,17.77
3051.0,5.0,20.28
1499.0,5.0,20.15
1503.0,5.0,25.71
1007.0,5.0,19.83
2635.0,0.0,27.24
4909.0,15.0,11.18
3533.0,0.0,22.73
1468.0,0.0,14.37
1226.0,0.0,23.45
2006.0,0.0,29.28
2283.0,0.0,22.0
2111.0,0.0,24.3
1217.0,5.0,13.07
3995.0,0.0,21.6
4287.0,0.0,21.34
421.0,0.0,21.52
3438.0,5.0,11.28
7.0,0.0,19.54
933.0,0.0,22.64
1692.0,0.0,18.81
440.0,0.0,20.36
1314.0,5.0,24.2
679.0,5.0,24.28
4180.0,0.0,23.57
4621.0,5.0,13.83
2003.0,0.0,25.59
2479.0,5.0,8.88
4644.0,5.0,18.21
2903.0,5.0,18.97
2534.0,0.0,21.69
4943.0,15.0,14.91
4056.0,0.0,21.34
3942.0,0.0,23.72
4255.0,30.0,13.3
2793.0,5.0,14.13
2656.0,0.0,16.49
195.0,0.0,15.56
1475.0,5.0,16.05
4297.0,0.0,19.05
1212.0,10.0,14.55
2756.0,0.0,15.49
1658.0,0.0,7.94
2716.0,20.0,14.0
3035.0,0.0,27.82
4095.0,15.0,19.36
3627.0,0.0,18.27
1873.0,0.0,14.2
1878.0,0.0,27.61
1131.0,30.0,11.02
1462.0,0.0,17.46
277.0,5.0,15.42
4873.0,5.0,16.6
2347.0,0.0,23.29
2312.0,0.0,22.16
1303.0,0.0,20.6
3065.0,0.0,24.6
223.0,5.0,18.45
4651.0,0.0,19.96
4384.0,0.0,19.66
574.0,0.0,22.61
1237.0,0.0,16.11
3561.0,0.0,22.94
3689.0,0.0,22.28
1335.0,30.0,13.93
2810.0,0.0,19.63
419.0,5.0,13.91
268.0,0.0,14.7
1105.0,5.0,16.14
258.0,0.0,9.72
296.0,0.0,30.82
2532.0,0.0,13.76
387.0,0.0,19.74
3324.0,0.0,16.17
3106.0,5.0,10.16
2575.0,0.0,22.26
4047.0,10.0,21.97
4346.0,0.0,18.79
4129.0,0.0,23.34
4162.0,0.0,11.42
4395.0,0.0,21.54
1564.0,5.0,14.7
1920.0,5.0,8.18
1401.0,5.0,22.95
713.0,0.0,18.56
2365.0,0.0,22.05
2943.0,5.0,16.72
210.0,10.0,16.9
3962.0,0.0,23.95
1290.0,0.0,16.08
2615.0,5.0,14.87
450.0,0.0,23.9
4103.0,5.0,13.9
2585.0,0.0,23.84
1821.0,0.0,16.01
959.0,0.0,17.18
1794.0,5.0,18.41
4952.0,5.0,19.47
655.0,5.0,10.57
2423.0,0.0,18.25
3871.0,0.0,23.97
2408.0,10.0,14.06
1761.0,0.0,25.96
2370.0,0.0,17.81
3940.0,0.0,16.14
4370.0,0.0,29.81
412.0,5.0,21.5
1775.0,0.0,13.71
4463.0,0.0,22.56
2202.0,0.0,21.05
4092.0,5.0,16.41
3723.0,5.0,18.31
4322.0,5.0,14.0
4785.0,5.0,21.73
3721.0,0.0,11.93
4641.0,0.0,15.0
4687.0,0.0,13.23
3575.0,5.0,16.82
1984.0,5.0,10.83
3383.0,0.0,28.44
4151.0,0.0,21.78
3587.0,5.0,17.88
431.0,0.0,18.78
3124.0,0.0,26.38
3838.0,5.0,18.31
1367.0,5.0,19.8
2611.0,5.0,13.41
3840.0,0.0,24.76
1177.0,0.0,20.26
3348.0,0.0,27.19
1477.0,0.0,16.96
3168.0,30.0,14.63
4969.0,5.0,18.8
103.0,0.0,22.81
1943.0,5.0,15.24
4925.0,0.0,20.73
1264.0,0.0,15.0
3378.0,5.0,17.94
3154.0,5.0,19.2
4510.0,5.0,24.9
3077.0,0.0,27.53
2755.0,0.0,24.39
3604.0,0.0,20.93
3905.0,0.0,17.58
2989.0,0.0,21.34
1644.0,15.0,10.86
4516.0,5.0,7.09
1.0,10.0,18.03
1581.0,5.0,9.11
4433.0,5.0,20.04
4126.0,5.0,19.6
1357.0,0.0,21.69
3407.0,5.0,17.71
2343.0,0.0,17.97
2406.0,15.0,14.23
2053.0,5.0,27.0
2234.0,0.0,17.0
397.0,5.0,22.49
4115.0,0.0,17.84
1065.0,0.0,22.86
4624.0,0.0,22.03
2169.0,0.0,18.44
819.0,0.0,22.28
1813.0,0.0,22.45
2568.0,5.0,19.46
1553.0,5.0,14.17
3136.0,0.0,25.54
817.0,5.0,15.94
1573.0,5.0,19.92
4526.0,5.0,15.22
1801.0,5.0,16.0
4946.0,0.0,23.96
382.0,5.0,19.03
3334.0,0.0,20.26
3842.0,5.0,16.52
2310.0,5.0,19.9
3520.0,0.0,18.21
4941.0,0.0,29.62
1781.0,10.0,17.23
2742.0,25.0,14.45
2623.0,5.0,20.87
2349.0,0.0,20.16
865.0,0.0,18.12
3036.0,10.0,13.0
3180.0,0.0,30.48
555.0,0.0,20.06
1160.0,5.0,14.93
1214.0,0.0,25.79
4236.0,0.0,22.21
3617.0,10.0,14.51
49.0,5.0,15.98
3164.0,5.0,14.77
701.0,5.0,14.54
653.0,0.0,24.25
3882.0,5.0,17.51
3327.0,0.0,20.44
749.0,30.0,11.65
1456.0,0.0,17.11
4205.0,0.0,29.46
2101.0,0.0,20.82
2025.0,0.0,19.71
867.0,0.0,18.79
753.0,0.0,17.25
1645.0,10.0,15.38
93.0,5.0,13.22
4608.0,0.0,22.7
3117.0,0.0,22.14
2448.0,0.0,20.73
2645.0,15.0,18.19
1491.0,0.0,18.89
2911.0,0.0,18.64
4374.0,0.0,20.74
730.0,0.0,18.68
2733.0,10.0,17.19
2487.0,0.0,21.16
3997.0,0.0,11.92
1937.0,0.0,21.27
1746.0,5.0,19.89
4450.0,0.0,13.65
4020.0,0.0,17.51
4102.0,5.0,19.37
1958.0,0.0,20.12
1111.0,10.0,18.29
3353.0,0.0,27.38
4051.0,0.0,15.98
4482.0,0.0,16.64
4167.0,5.0,10.11
347.0,10.0,11.84
1186.0,5.0,9.08
4025.0,0.0,22.62
1516.0,20.0,14.65
4680.0,0.0,27.92
579.0,10.0,9.44
1965.0,0.0,20.64
76.0,0.0,23.13
1430.0,0.0,14.33
3752.0,0.0,19.77
4441.0,0.0,18.33
4324.0,15.0,14.56
4963.0,0.0,21.06
1847.0,15.0,14.22
132.0,5.0,15.53
179.0,0.0,11.06
2965.0,0.0,21.18
4477.0,25.0,8.93
2711.0,0.0,16.87
4702.0,0.0,17.56
1843.0,5.0,18.33
2218.0,0.0,23.74
3594.0,0.0,15.14
2389.0,0.0,15.88
605.0,0.0,15.98
2643.0,30.0,5.94
26.0,0.0,15.81
659.0,0.0,14.26
1897.0,0.0,9.83
3545.0,5.0,26.0
4769.0,0.0,16.71
174.0,0.0,9.82
1612.0,30.0,6.18
438.0,0.0,16.12
332.0,5.0,22.56
1455.0,5.0,23.3
343.0,0.0,17.01
3214.0,5.0,7.42
2562.0,0.0,18.39
1089.0,0.0,31.53
480.0,0.0,20.49
728.0,0.0,18.85
3802.0,0.0,16.77
977.0,0.0,23.34
2054.0,0.0,26.45
2993.0,0.0,22.77
1929.0,10.0,9.86
1469.0,5.0,24.04
1225.0,0.0,8.72
3729.0,0.0,17.69
1953.0,0.0,18.33
4841.0,0.0,14.14
4616.0,5.0,25.96
1893.0,5.0,13.17
1300.0,0.0,19.51
3806.0,0.0,23.75
4610.0,0.0,25.85
661.0,0.0,9.65
4761.0,0.0,22.94
2410.0,5.0,14.11
4571.0,0.0,24.05
2992.0,5.0,21.67
4735.0,0.0,12.28
3067.0,5.0,25.86
2719.0,10.0,19.44
3614.0,0.0,15.76
3207.0,0.0,16.42
1279.0,0.0,20.35
3086.0,0.0,18.45
1622.0,0.0,21.11
3692.0,0.0,17.01
2847.0,0.0,22.18
68.0,5.0,20.05
4265.0,0.0,15.0
4627.0,30.0,6.86
3809.0,0.0,23.56
821.0,0.0,16.11
1227.0,0.0,20.6
3007.0,15.0,8.37
4273.0,5.0,14.92
2759.0,0.0,22.58
4468.0,30.0,9.47
4280.0,0.0,12.8
3365.0,30.0,13.73
1144.0,0.0,13.85
398.0,0.0,19.1
2922.0,0.0,24.76
4312.0,5.0,19.72
3037.0,5.0,15.87
1399.0,0.0,21.55
1660.0,5.0,19.38
980.0,10.0,12.01
1299.0,5.0,17.28
3419.0,0.0,16.45
83.0,5.0,19.48
3709.0,10.0,14.87
2474.0,30.0,10.52
3758.0,0.0,22.15
3800.0,0.0,18.53
2304.0,0.0,17.57
424.0,0.0,8.29
4350.0,5.0,13.69
1905.0,5.0,19.8
4625.0,0.0,23.71
4120.0,0.0,18.21
4317.0,5.0,19.64
1566.0,0.0,23.68
3371.0,0.0,23.01
840.0,0.0,20.94
501.0,10.0,5.39
142.0,25.0,12.93
1378.0,0.0,22.57
4016.0,5.0,14.37
3260.0,0.0,16.06
1139.0,5.0,17.45
3097.0,0.0,22.17
1788.0,15.0,14.36
2582.0,0.0,25.45
551.0,0.0,22.37
3115.0,0.0,19.77
2020.0,10.0,17.74
949.0,0.0,22.04
2276.0,10.0,14.59
533.0,5.0,16.22
1830.0,10.0,16.5
2933.0,5.0,23.65
4429.0,5.0,16.07
3890.0,0.0,17.34
1603.0,0.0,29.87
640.0,0.0,21.7
4843.0,0.0,15.01
968.0,5.0,14.63
4248.0,0.0,20.2
2641.0,10.0,14.29
1684.0,5.0,21.64
4481.0,5.0,20.53
2358.0,0.0,17.29
156.0,0.0,21.64
2630.0,0.0,25.5
4160.0,0.0,25.52
1090.0,5.0,16.35
3821.0,0.0,28.86
4251.0,0.0,21.95
289.0,10.0,21.37
931.0,5.0,19.88
2551.0,0.0,14.43
2278.0,0.0,25.29
3387.0,5.0,12.3
2699.0,5.0,17.27
3894.0,0.0,17.19
943.0,5.0,17.18
3878.0,15.0,18.59
4673.0,5.0,17.17
1699.0,5.0,14.83
4719.0,0.0,20.96
3197.0,0.0,15.67
2522.0,0.0,24.14
2827.0,0.0,22.34
986.0,5.0,17.81
2788.0,0.0,25.03
3083.0,0.0,20.53
2584.0,20.0,13.01
4788.0,15.0,8.92
982.0,5.0,19.23
2750.0,0.0,16.77
2446.0,5.0,21.77
4698.0,5.0,19.43
2958.0,5.0,27.68
3544.0,5.0,17.58
4708.0,5.0,18.86
1458.0,0.0,23.74
1396.0,0.0,18.99
265.0,25.0,12.14
3683.0,5.0,16.28
930.0,5.0,18.02
3076.0,10.0,10.6
2708.0,0.0,10.64
247.0,0.0,25.63
3608.0,0.0,16.96
1759.0,5.0,19.6
4915.0,0.0,21.72
2826.0,0.0,17.66
924.0,10.0,11.9
3096.0,0.0,19.59
269.0,10.0,18.1
670.0,0.0,13.95
2751.0,30.0,15.37
1911.0,0.0,24.9
3001.0,0.0,26.32
1153.0,5.0,19.79
4828.0,5.0,17.73
3471.0,0.0,10.32
4252.0,0.0,18.01
3896.0,0.0,22.07
2188.0,0.0,12.94
2998.0,5.0,15.87
1916.0,0.0,4.68
613.0,15.0,10.58
