row_index,customer_id
2583,3897
2584,2819
2585,2722
2586,4800
2587,1588
2588,4223
2589,1732
2590,4775
2591,3732
2592,3700
2593,1792
2594,2356
2595,1941
2596,703
2597,2443
2598,2830
2599,497
2600,465
2601,2703
2602,4344
2603,173
2604,4096
2605,4807
2606,2541
2607,3278
2608,4210
2609,2261
2610,2113
2611,901
2612,1447
2613,3592
2614,742
2615,2294
2616,2453
2617,2843
2618,4097
2619,1207
2620,510
2621,3290
2622,2818
2623,3367
2624,1550
2625,3283
2626,2203
2627,2567
2628,2695
2629,2045
2630,768
2631,4883
2632,4154
2633,422
2634,124
2635,4543
2636,2644
2637,820
2638,1404
2639,1383
2640,2149
2641,1576
2642,1639
2643,1796
2644,4826
2645,400
2646,2311
2647,883
2648,4984
2649,4161
2650,1353
2651,2758
2652,4561
2653,2131
2654,983
2655,457
2656,3850
2657,1080
2658,1951
2659,4325
2660,690
2661,2430
2662,642
2663,2393
2664,1954
2665,2764
2666,4454
2667,3451
2668,3352
2669,4777
2670,3335
2671,1885
2672,390
2673,2495
2674,3133
2675,2907
2676,846
2677,543
2678,92
2679,3908
2680,1980
2681,2828
2682,4100
2683,2918
2684,2530
2685,1677
2686,1049
2687,1961
2688,2531
2689,4502
2690,238
2691,4127
2692,3505
2693,1134
2694,1806
2695,4153
2696,164
2697,3509
2698,4720
2699,3865
2700,3690
2701,3215
2702,3653
2703,3958
2704,1812
2705,3986
2706,3165
2707,1429
2708,3632
2709,4386
2710,3412
2711,4471
2712,4855
2713,2836
2714,1453
2715,594
2716,42
2717,561
2718,2952
2719,3743
2720,244
2721,1340
2722,4038
2723,4809
2724,3818
2725,1443
2726,262
2727,3177
2728,1690
2729,1726
2730,4560
2731,835
2732,1867
2733,2497
2734,2011
2735,341
2736,3322
2737,1602
2738,3019
2739,4705
2740,481
2741,2930
2742,3919
2743,3410
2744,4649
2745,3506
2746,4009
2747,1767
2748,4484
2749,2454
2750,2893
2751,3834
2752,4035
2753,4688
2754,3698
2755,1272
2756,4512
2757,3110
2758,4152
2759,348
2760,3900
2761,4634
2762,2563
2763,4601
2764,1424
2765,657
2766,2103
2767,633
2768,2908
2769,2494
2770,2666
2771,3231
2772,3980
2773,3323
2774,3514
2775,3613
2776,2501
2777,1466
2778,4704
2779,116
2780,1822
2781,1495
2782,2402
2783,1233
2784,2662
2785,2888
2786,4642
2787,1154
2788,3867
2789,58
2790,3411
2791,4464
2792,4956
2793,1736
2794,2197
2795,3784
2796,2476
2797,2565
2798,3174
2799,4053
2800,3674
2801,708
2802,4291
2803,1094
2804,3805
2805,1377
2806,4924
2807,73
2808,1923
2809,3189
2810,1765
2811,744
2812,2894
2813,1006
2814,2669
2815,1191
2816,4664
2817,2602
2818,1126
2819,1242
2820,3631
2821,4140
2822,4852
2823,999
2824,4793
2825,2685
2826,1578
2827,4801
2828,1827
2829,3308
2830,5000
2831,3553
2832,441
2833,4962
2834,1101
2835,4029
2836,4954
2837,650
2838,1547
2839,3555
2840,3577
2841,3816
2842,3760
2843,631
2844,673
2845,1250
2846,483
2847,1585
2848,3090
2849,4638
2850,3054
2851,1463
2852,3948
2853,3640
2854,2579
2855,3820
2856,50
2857,4300
2858,3072
2859,859
2860,1073
2861,720
2862,3173
2863,2632
2864,4884
2865,1661
2866,1657
2867,2426
2868,3541
2869,4239
2870,4985
2871,4432
2872,4487
2873,3321
2874,4762
2875,4136
2876,2607
2877,1386
2878,3854
2879,1400
2880,1196
2881,1409
2882,3843
2883,1799
2884,1476
2885,3232
2886,36
2887,3558
2888,2346
2889,3193
2890,2360
2891,2207
2892,3786
2893,1287
2894,350
2895,2138
2896,2692
2897,3394
2898,4535
2899,1682
2900,4040
2901,1444
2902,3259
2903,1672
2904,2969
2905,1180
2906,2799
2907,1693
2908,3893
2909,373
2910,3629
2911,1917
2912,1358
2913,1826
2914,787
2915,470
2916,141
2917,789
2918,324
2919,51
2920,715
2921,4499
2922,2841
2923,2447
2924,4824
2925,4430
2926,4607
2927,3699
2928,2667
2929,407
2930,4385
2931,1005
2932,3528
2933,891
2934,2412
2935,2546
2936,3622
2937,2391
2938,3959
2939,43
2940,2831
2941,4146
2942,304
2943,4524
2944,3766
2945,665
2946,1178
2947,2677
2948,1948
2949,2502
2950,1474
2951,3500
2952,3537
2953,2133
2954,1027
2955,962
2956,2890
2957,3972
2958,2010
2959,2150
2960,3339
2961,2339
2962,3907
2963,305
2964,1441
2965,1497
2966,2653
2967,2876
2968,917
2969,4894
2970,3740
2971,2773
2972,1625
2973,3856
2974,822
2975,3808
2976,1355
2977,4508
2978,851
2979,1001
2980,3393
2981,19
2982,1638
2983,1668
2984,494
2985,1348
2986,3746
2987,3271
2988,3633
2989,3498
2990,688
2991,3750
2992,1609
2993,4101
2994,4114
2995,1010
2996,2409
2997,1093
2998,1328
2999,1678
3000,2000
3001,1311
3002,3274
3003,1988
3004,3667
3005,345
3006,4196
3007,987
3008,3870
3009,3826
3010,4323
3011,4021
3012,3107
3013,3872
3014,1143
3015,2359
3016,1199
3017,86
3018,1519
3019,517
3020,1382
3021,2717
3022,4917
3023,1015
3024,129
3025,1365
3026,3642
3027,3140
3028,892
3029,2794
3030,4218
3031,1360
3032,308
3033,1662
3034,2432
3035,4550
3036,1318
3037,4314
3038,2475
3039,2543
3040,1247
3041,1209
3042,217
3043,4303
3044,3078
3045,1240
3046,2290
3047,2741
3048,276
3049,490
3050,1036
3051,1230
3052,4596
3053,1009
3054,4076
3055,3138
3056,3198
3057,2533
3058,4406
3059,1059
3060,2167
3061,3389
3062,282
3063,4827
3064,1317
3065,4989
3066,969
3067,4498
3068,3939
3069,3182
3070,3536
3071,620
3072,3250
3073,1743
3074,1391
3075,4069
3076,1848
3077,1580
3078,1656
3079,2353
3080,2213
3081,2021
3082,4983
3083,1957
3084,1308
3085,2004
3086,4662
3087,576
3088,2361
3089,4212
3090,4447
3091,1707
3092,3761
3093,4458
3094,1281
3095,862
3096,4155
3097,1802
3098,1629
3099,1994
3100,2640
3101,270
3102,630
3103,3082
3104,2335
3105,2967
3106,301
3107,460
3108,1448
3109,1473
3110,2047
3111,4238
3112,3783
3113,2114
3114,28
3115,3858
3116,4533
3117,838
3118,3845
3119,2009
3120,4918
3121,504
3122,3222
3123,4315
3124,381
3125,1852
3126,1526
3127,2366
3128,3244
3129,3053
3130,2885
3131,2341
3132,375
3133,3276
3134,2382
3135,4320
3136,940
3137,3869
3138,4175
3139,2800
3140,2148
3141,3836
3142,4551
3143,4226
3144,2069
3145,530
3146,4865
3147,637
3148,1270
3149,186
3150,3837
3151,3195
3152,3470
3153,1798
3154,2980
3155,1442
3156,3443
3157,4885
3158,1536
3159,3459
3160,1274
3161,2468
3162,608
3163,3403
3164,1713
3165,2200
3166,956
3167,2580
3168,3916
3169,4436
3170,4803
3171,3704
3172,404
3173,2072
3174,4766
3175,1978
3176,159
3177,1749
3178,2910
3179,3551
3180,903
3181,353
3182,1231
3183,4681
3184,2141
3185,445
3186,4959
3187,755
3188,1738
3189,2972
3190,4990
3191,2921
3192,312
3193,549
3194,4640
3195,4772
3196,1990
3197,307
3198,2336
3199,695
3200,2357
3201,1928
3202,685
3203,750
3204,4675
3205,1267
3206,3983
3207,3546
3208,4771
3209,4003
3210,3084
3211,3062
3212,3026
3213,971
3214,14
3215,874
3216,809
3217,3199
3218,515
3219,4483
3220,410
3221,3424
3222,4353
3223,208
3224,3239
3225,459
3226,3671
3227,2431
3228,3979
3229,111
3230,3765
3231,4063
3232,1884
3233,1714
3234,3977
3235,3415
3236,553
3237,1440
3238,2271
3239,3145
3240,2822
3241,4792
3242,1926
3243,635
3244,4816
3245,317
3246,4227
3247,4710
3248,1329
3249,428
3250,4042
3251,106
3252,3042
3253,143
3254,2170
3255,3345
3256,90
3257,2919
3258,3238
3259,2242
3260,3175
3261,3428
3262,2164
3263,2637
3264,1950
3265,1769
3266,3299
3267,2273
3268,2
3269,3542
3270,4968
3271,1952
3272,936
3273,4307
3274,2721
3275,4105
3276,1110
3277,3606
3278,592
3279,1696
3280,3480
3281,2937
3282,4214
3283,3427
3284,1577
3285,3973
3286,214
3287,779
3288,1416
3289,4770
3290,2044
3291,2849
3292,4548
3293,3682
3294,3832
3295,1568
3296,166
3297,4725
3298,3602
3299,4937
3300,1344
3301,2014
3302,274
3303,72
3304,3906
3305,1088
3306,395
3307,584
3308,1368
3309,4998
3310,4653
3311,2549
3312,1014
3313,4908
3314,3004
3315,4948
3316,4182
3317,3549
3318,1764
3319,1876
3320,1260
3321,4541
3322,2254
3323,2782
3324,3611
3325,527
3326,4748
3327,2947
3328,378
3329,1560
3330,3839
3331,1964
3332,4743
3333,349
3334,2435
3335,2247
3336,4467
3337,1710
3338,1051
3339,591
3340,520
3341,4504
3342,4754
3343,2478
3344,1084
3345,3607
3346,4789
3347,4520
3348,1295
3349,1810
3350,792
3351,793
3352,4319
3353,1856
3354,4768
3355,1981
3356,3234
3357,3927
3358,3401
3359,3329
3360,1531
3361,1411
3362,4305
3363,4981
3364,84
3365,869
3366,2351
3367,21
3368,3440
3369,2796
3370,4583
3371,1563
3372,3094
3373,3156
3374,974
3375,1711
3376,3202
3377,4000
3378,4830
3379,1099
3380,4261
3381,2845
3382,887
3383,4942
3384,4850
3385,4591
3386,3831
3387,4412
3388,516
3389,4631
3390,738
3391,1454
3392,3990
3393,4711
3394,2507
3395,2995
3396,2127
3397,2927
3398,4756
3399,907
3400,3666
3401,1031
3402,2508
3403,2429
3404,948
3405,3825
3406,4086
3407,716
3408,4074
3409,687
3410,704
3411,3342
3412,2354
3413,2258
3414,3568
3415,474
3416,22
3417,2753
3418,886
3419,2449
3420,918
3421,4438
3422,4677
3423,2240
3424,3863
3425,3396
3426,1266
3427,484
3428,4348
3429,2964
3430,1220
3431,278
3432,989
3433,2085
3434,1246
3435,2383
3436,572
3437,1436
3438,994
3439,3468
3440,3998
3441,586
3442,3677
3443,2515
3444,1350
3445,1008
3446,675
3447,2413
3448,2904
3449,448
3450,3489
3451,4905
3452,3722
3453,360
3454,2065
3455,4460
3456,3829
3457,1691
3458,4337
3459,1549
3460,1248
3461,1986
3462,295
3463,1548
3464,2013
3465,589
3466,3330
3467,2404
3468,2130
3469,4399
3470,2411
3471,2720
3472,4565
3473,426
3474,2583
3475,1055
3476,3985
3477,4573
3478,557
3479,4369
3480,3957
3481,4723
3482,2470
3483,4721
3484,356
3485,1194
3486,1717
3487,3417
3488,2605
3489,4359
3490,2829
3491,1705
3492,2864
3493,2619
3494,2401
3495,2140
3496,3240
3497,2384
3498,3219
3499,4193
3500,1286
3501,3815
3502,3859
3503,4479
3504,2088
3505,1890
3506,4900
3507,1592
3508,1347
3509,4442
3510,2163
3511,2397
3512,3662
3513,2272
3514,4501
3515,3112
3516,1138
3517,4594
3518,973
3519,796
3520,3021
3521,1712
3522,3388
3523,37
3524,454
3525,914
3526,4099
3527,1200
3528,1275
3529,2376
3530,38
3531,975
3532,3196
3533,984
3534,3923
3535,4088
3536,1419
3537,3333
3538,1561
3539,40
3540,1487
3541,3902
3542,170
3543,1356
3544,2786
3545,3651
3546,4759
3547,4023
3548,2683
3549,4715
3550,4044
3551,1641
3552,1291
3553,1381
3554,1934
3555,580
3556,4230
3557,3161
3558,2031
3559,893
3560,4588
3561,781
3562,160
3563,3
3564,2264
3565,3217
3566,2110
3567,850
3568,2738
3569,2467
3570,4010
3571,3669
3572,1597
3573,1777
3574,1914
3575,1044
3576,4783
3577,1545
3578,2737
3579,3725
3580,4628
3581,54
3582,1797
3583,3589
3584,1912
3585,2307
3586,2554
3587,2801
3588,937
3589,4439
3590,825
3591,4744
3592,3179
3593,3402
3594,1390
3595,3565
3596,4887
3597,885
3598,4358
3599,1608
3600,1595
3601,772
3602,2612
3603,3873
3604,2274
3605,1869
3606,1086
3607,11
3608,3847
3609,1326
3610,3391
3611,1464
3612,807
3613,3754
3614,4004
3615,3790
3616,2109
3617,4246
3618,4967
3619,2235
3620,3212
3621,964
3622,3416
3623,3772
3624,399
3625,2633
3626,4862
3627,2997
3628,705
3629,432
3630,293
3631,4878
3632,146
3633,4156
3634,2034
3635,4216
3636,1166
3637,3501
3638,2051
3639,2625
3640,4389
3641,340
3642,3898
3643,3691
3644,2974
3645,266
3646,2425
3647,1263
3648,1772
3649,3512
3650,272
3651,697
3652,748
3653,245
3654,318
3655,477
3656,2033
3657,958
3658,3835
3659,814
3660,4181
3661,1915
3662,4613
3663,3488
3664,1298
3665,4049
3666,1805
3667,759
3668,251
3669,2462
3670,546
3671,3242
3672,739
3673,311
3674,3886
3675,2942
3676,1132
3677,1450
3678,4930
3679,16
3680,3233
3681,2770
3682,3469
3683,921
3684,3030
3685,1373
3686,3588
3687,2545
3688,3599
3689,39
3690,364
3691,4111
3692,183
3693,3034
3694,2984
3695,1195
3696,2853
3697,3785
3698,1122
3699,2236
3700,2668
3701,3718
3702,3224
3703,1183
3704,4194
3705,4304
3706,615
3707,4919
3708,1467
3709,402
3710,3043
3711,935
3712,2420
3713,4048
3714,4525
3715,2642
3716,4036
3717,727
3718,827
3719,1522
3720,4755
3721,2931
3722,137
3723,3591
3724,629
3725,335
3726,391
3727,4398
3728,4886
3729,4208
3730,1818
3731,401
3732,711
3733,1040
3734,4292
3735,3360
3736,47
3737,1562
3738,4810
3739,3643
3740,3727
3741,4854
3742,1113
3743,2514
3744,3609
3745,1224
3746,4079
3747,3024
3748,2422
3749,1509
3750,1751
3751,4848
3752,4106
3753,1800
3754,339
3755,216
3756,3664
3757,1342
3758,12
3759,1521
3760,3641
3761,3956
3762,3794
3763,3005
3764,2865
3765,3116
3766,4851
3767,2323
3768,2572
3769,2914
3770,102
3771,3550
3772,1459
3773,172
3774,108
3775,4206
3776,3570
3777,4306
3778,4082
3779,3880
3780,4690
3781,4089
3782,61
3783,1241
3784,4648
3785,1041
3786,4197
3787,2761
3788,2121
3789,1525
3790,3522
3791,154
3792,2249
3793,482
3794,4243
3795,4316
3796,3579
3797,4490
3798,3563
3799,3316
3800,1763
3801,3539
3802,4814
3803,751
3804,3620
3805,1786
3806,4281
3807,3384
3808,4148
3809,406
3810,758
3811,2712
3812,2671
3813,4002
3814,98
3815,1334
3816,4462
3817,2792
3818,2855
3819,187
3820,4404
3821,2724
3822,3584
3823,2059
3824,1320
3825,149
3826,29
3827,4150
3828,4220
3829,3364
3830,693
3831,2867
3832,3777
3833,1387
3834,1846
3835,4741
3836,130
3837,1600
3838,3630
3839,4514
3840,702
3841,4418
3842,3029
3843,2970
3844,4367
3845,1709
3846,2954
3847,455
3848,2869
3849,2041
3850,1773
3851,2316
3852,610
3853,168
3854,731
3855,4259
3856,3359
3857,2075
3858,4700
3859,3701
3860,1623
3861,588
3862,1402
3863,3046
3864,3225
3865,1701
3866,3089
3867,4401
3868,2982
3869,41
3870,1380
3871,2090
3872,2176
3873,3218
3874,2886
3875,75
3876,3928
3877,3909
3878,2658
3879,3181
3880,2077
3881,442
3882,4070
3883,2052
3884,2542
3885,3307
3886,1302
3887,1782
3888,4825
3889,3431
3890,1305
3891,237
3892,2600
3893,521
3894,2574
3895,3281
3896,3187
3897,2769
3898,736
3899,4714
3900,4940
3901,2107
3902,2680
3903,3230
3904,2762
3905,593
3906,1304
3907,1388
3908,4706
3909,4537
3910,3966
3911,1891
3912,2988
3913,4935
3914,3298
3915,905
3916,4620
3917,1280
3918,934
3919,4910
3920,2309
3921,1556
3922,4544
3923,3191
3924,4452
3925,707
3926,4701
3927,3071
3928,746
3929,3595
3930,1940
3931,4411
3932,2863
3933,4707
3934,514
3935,82
3936,4987
3937,1309
3938,4559
3939,915
3940,3453
3941,3696
3942,4815
3943,3157
3944,2199
3945,4242
3946,775
3947,330
3948,2055
3949,2002
3950,944
3951,823
3952,4538
3953,910
3954,2517
3955,182
3956,165
3957,1524
3958,452
3959,2539
3960,4689
3961,4786
3962,1312
3963,3150
3964,1112
3965,4558
3966,3875
3967,3490
3968,1288
3969,4546
3970,4656
3971,3681
3972,4341
3973,4178
3974,3301
3975,3311
3976,4567
3977,3126
3978,328
3979,1791
3980,2491
3981,2007
3982,2008
3983,1859
3984,4696
3985,313
3986,833
3987,3080
3988,4728
3989,3463
3990,1202
3991,4402
3992,3548
3993,4012
3994,2135
3995,3452
3996,2210
3997,1902
3998,1482
3999,778
4000,800
4001,3715
4002,3943
4003,55
4004,2973
4005,3336
4006,1921
4007,3716
4008,4657
4009,947
4010,1702
4011,3294
4012,2162
4013,1137
4014,988
4015,2550
4016,194
4017,3058
4018,3247
4019,1395
4020,2638
4021,769
4022,4713
4023,3091
4024,3496
4025,3216
4026,286
4027,4949
4028,429
4029,4459
4030,2333
4031,2718
4032,2080
4033,3390
4034,723
4035,952
4036,4394
4037,4377
4038,2263
4039,990
4040,3213
4041,1760
4042,4117
4043,327
4044,2609
4045,1384
4046,1725
4047,1087
4048,2524
4049,342
4050,3702
4051,148
4052,689
4053,3433
4054,1108
4055,849
4056,967
4057,4993
4058,1493
4059,3954
4060,2204
4061,2714
4062,662
4063,1003
4064,63
4065,285
4066,2225
4067,4717
4068,1880
4069,3573
4070,4868
4071,1204
4072,1991
4073,25
4074,4863
4075,4112
4076,4177
4077,763
4078,876
4079,4753
4080,939
4081,2688
4082,3601
4083,2395
4084,4578
4085,4991
4086,4134
4087,4575
4088,386
4089,4592
4090,4580
4091,537
4092,4676
4093,3508
4094,202
4095,1333
4096,3503
4097,2709
4098,4022
4099,1855
4100,4480
4101,2873
4102,3031
4103,1206
4104,1646
4105,3418
4106,3477
4107,2862
4108,1793
4109,3798
4110,3369
4111,3368
4112,3534
4113,3450
4114,604
4115,3057
4116,4371
4117,127
4118,3877
4119,2936
4120,3532
4121,2731
4122,828
4123,1640
4124,985
4125,3282
4126,4982
4127,2189
4128,4623
4129,2444
4130,363
4131,2350
4132,346
4133,815
4134,3206
4135,4170
4136,4806
4137,3326
4138,4107
4139,2117
4140,1835
4141,794
4142,4957
4143,2675
4144,95
4145,3757
4146,2892
4147,2372
4148,4420
4149,4443
4150,3229
4151,2854
4152,2913
4153,1866
4154,1858
4155,2646
4156,2244
4157,2337
4158,951
4159,3069
4160,1121
4161,2598
4162,2205
4163,420
4164,923
4165,1255
4166,478
4167,2036
4168,1203
4169,2627
4170,4829
4171,1971
4172,3111
4173,4019
4174,2152
4175,3688
4176,1998
4177,4034
4178,3055
4179,1249
4180,2193
4181,2713
4182,993
4183,2191
4184,3763
4185,3598
4186,1319
4187,1864
4188,2344
4189,2450
4190,2137
4191,1066
4192,4971
4193,2622
4194,78
4195,2899
4196,1315
4197,4383
4198,873
4199,3851
4200,4798
4201,2966
4202,3392
4203,2561
4204,4907
4205,2636
4206,3531
4207,376
4208,1909
4209,4343
4210,4832
4211,4028
4212,1605
4213,1119
4214,3678
4215,3491
4216,4875
4217,2959
4218,1995
4219,4966
4220,4366
4221,2377
4222,1343
4223,321
4224,1620
4225,3714
4226,2061
4227,2220
4228,1674
4229,261
4230,4428
4231,2040
4232,902
4233,3745
4234,2027
4235,4235
4236,1918
4237,1829
4238,1574
4239,4405
4240,4209
4241,225
4242,724
4243,4686
4244,1142
4245,2763
4246,847
4247,2552
4248,2929
4249,118
4250,646
4251,4
4252,4171
4253,468
4254,6
4255,920
4256,2596
4257,1064
4258,2591
4259,243
4260,1161
4261,2871
4262,3736
4263,2398
4264,3518
4265,3422
4266,2564
4267,1606
4268,4839
4269,2325
4270,2710
4271,4409
4272,1313
4273,3449
4274,3813
4275,4666
4276,2363
4277,1976
4278,3515
4279,1762
4280,2740
4281,4670
4282,2473
4283,4008
4284,1494
4285,4207
4286,2159
4287,1170
4288,4527
4289,233
4290,67
4291,1604
4292,3284
4293,3597
4294,126
4295,1297
4296,1977
4297,4528
4298,4534
4299,2076
4300,3087
4301,4356
4302,3346
4303,4920
4304,2798
4305,919
4306,1647
4307,365
4308,3288
4309,2126
4310,4124
4311,526
4312,56
4313,639
4314,303
4315,2767
4316,1277
4317,2056
4318,3645
4319,4144
4320,2879
4321,4203
4322,2287
4323,2262
4324,2297
4325,1754
4326,1969
4327,4362
4328,3118
4329,2394
4330,524
4331,3901
4332,3123
4333,4157
4334,1970
4335,672
4336,4189
4337,667
4338,4349
4339,1888
4340,3267
4341,281
4342,1720
4343,2948
4344,900
4345,4861
4346,761
4347,1907
4348,4043
4349,3824
4350,4139
4351,3819
4352,4301
4353,2594
4354,4165
4355,3032
4356,3580
4357,2833
4358,3473
4359,138
4360,2181
4361,2129
4362,3178
4363,4378
4364,4262
4365,4345
4366,1332
4367,2018
4368,2483
4369,1359
4370,1330
4371,2151
4372,2123
4373,3982
4374,1253
4375,3279
4376,3375
4377,2815
4378,1849
4379,3038
4380,389
4381,236
4382,1078
4383,1985
4384,4364
4385,3963
4386,771
4387,2166
4388,674
4389,250
4390,1575
4391,3420
4392,2082
4393,1824
4394,717
4395,4679
4396,2049
4397,4179
4398,2725
4399,4532
4400,1461
4401,1669
4402,2757
4403,2001
4404,405
4405,385
4406,4503
4407,2153
4408,1634
4409,4597
4410,3926
4411,4159
4412,224
4413,2194
4414,3137
4415,1825
4416,4611
4417,798
4418,2872
4419,10
4420,1945
4421,1839
4422,256
4423,4519
4424,1582
4425,2957
4426,925
4427,4440
4428,2509
4429,3776
4430,4137
4431,2780
4432,540
4433,2746
4434,4509
4435,4582
4436,1146
4437,668
4438,3020
4439,358
4440,2832
4441,2784
4442,1354
4443,471
4444,2704
4445,3331
4446,3638
4447,1397
4448,3585
4449,4758
4450,3377
4451,1257
4452,3513
4453,1251
4454,4818
4455,4299
4456,3285
4457,2934
4458,4176
4459,1853
4460,4880
4461,2106
4462,134
4463,929
4464,824
4465,4554
4466,1532
4467,1215
4468,505
4469,4286
4470,1997
4471,3073
4472,1959
4473,1385
4474,895
4475,456
4476,4647
4477,3710
4478,4629
4479,4269
4480,3523
4481,4135
4482,3603
4483,714
4484,4187
4485,2215
4486,2924
4487,1811
4488,3487
4489,3142
4490,1828
4491,1156
4492,1325
4493,4313
4494,511
4495,1681
4496,500
4497,4547
4498,1857
4499,1389
4500,3720
4501,2387
4502,3237
4503,1541
4504,1218
4505,2682
4506,2994
4507,1192
4508,1543
4509,3302
4510,3325
4511,2540
4512,954
4513,4331
4514,733
4515,1157
4516,3295
4517,2983
4518,2157
4519,1063
4520,2617
4521,1168
4522,3223
4523,3637
4524,2939
4525,4492
4526,3141
4527,144
4528,3578
4529,2783
4530,718
4531,1820
4532,2503
4533,4361
4534,4172
4535,396
4536,4847
4537,4493
4538,1366
4539,4569
4540,596
4541,3953
4542,2915
4543,2327
4544,3767
4545,3441
4546,3852
4547,4133
4548,4602
4549,2144
4550,1572
4551,4080
4552,1123
4553,2787
4554,2968
4555,2505
4556,3466
4557,676
4558,2809
4559,3349
4560,729
4561,413
4562,3147
4563,1517
4564,826
4565,3268
4566,3975
4567,617
4568,115
4569,418
4570,3070
4571,1626
4572,4961
4573,4186
4574,2897
4575,4682
4576,2083
4577,754
4578,2547
4579,3970
4580,3374
4581,4108
4582,2445
4583,4381
4584,1067
4585,3914
4586,3499
4587,2739
4588,4001
4589,1569
4590,2428
4591,3747
4592,4650
4593,1688
4594,852
4595,3547
4596,896
4597,4593
4598,336
4599,2840
4600,3088
4601,1349
4602,1016
4603,2817
4604,1632
4605,2490
4606,3731
4607,3252
4608,4645
4609,2071
4610,4453
4611,4893
4612,1636
4613,2480
4614,2266
4615,2960
4616,4742
4617,3060
4618,2142
4619,3119
4620,4757
4621,4046
4622,3357
4623,2745
4624,3507
4625,1680
4626,4250
4627,3148
4628,2295
4629,581
4630,1471
4631,4071
4632,3344
4633,4584
4634,3673
4635,560
4636,2850
4637,513
4638,1082
4639,1665
4640,1013
4641,1932
4642,1151
4643,2839
4644,117
4645,741
4646,4817
4647,3676
4648,831
4649,120
4650,4790
4651,4749
4652,636
4653,4466
4654,4365
4655,4143
4656,992
4657,877
4658,5
4659,3052
4660,3125
4661,2661
4662,2492
4663,3855
4664,1716
4665,1149
4666,3262
4667,575
4668,3770
4669,3737
4670,4147
4671,854
4672,1983
4673,2775
4674,1167
4675,972
4676,2702
4677,4496
4678,3848
4679,2369
4680,4116
4681,4132
4682,2951
4683,525
4684,2456
4685,1842
4686,538
4687,2807
4688,4342
4689,3176
4690,785
4691,4058
4692,1410
4693,2538
4694,155
4695,3010
4696,1687
4697,2902
4698,4960
4699,3864
4700,2734
4701,1896
4702,570
4703,1817
4704,2066
4705,128
4706,3395
4707,3328
4708,4997
4709,2976
4710,981
4711,2301
4712,191
4713,1140
4714,700
4715,4791
4716,607
4717,4277
4718,302
4719,3421
4720,4831
4721,1061
4722,2566
4723,1070
4724,2525
4725,2206
4726,1244
4727,17
4728,3121
4729,4643
4730,816
4731,3068
4732,4795
4733,960
4734,226
4735,3355
4736,2486
4737,563
4738,3437
4739,1694
4740,1046
4741,3447
4742,4566
4743,955
4744,4996
4745,2736
4746,4914
4747,4736
4748,4834
4749,1219
4750,1528
4751,3988
4752,1301
4753,4902
4754,161
4755,4068
4756,957
4757,3792
4758,3235
4759,2870
4760,3778
4761,4434
4762,2962
4763,2201
4764,99
4765,2558
4766,3184
4767,254
4768,3924
4769,4200
4770,1446
4771,1649
4772,4683
4773,4724
4774,3992
4775,1697
4776,3192
4777,4500
4778,1155
4779,2256
4780,1683
4781,3171
4782,2057
4783,4091
4784,3109
4785,4549
4786,3724
4787,2050
4788,3644
4789,4938
4790,624
4791,263
4792,3370
4793,4062
4794,1803
4795,4737
4796,2386
4797,1960
4798,2977
4799,489
4800,1844
4801,1735
4802,2912
4803,3220
4804,147
4805,1987
4806,1370
4807,2812
4808,660
4809,1795
4810,2512
4811,3398
4812,4283
4813,1148
4814,3273
4815,609
4816,3583
4817,1931
4818,198
4819,2932
4820,2328
4821,4390
4822,767
4823,4497
4824,4219
4825,3256
4826,203
4827,3511
4828,1734
4829,2778
4830,1708
4831,3475
4832,855
4833,4738
4834,4098
4835,2161
4836,699
4837,4958
4838,3000
4839,3697
4840,1637
4841,3458
4842,3582
4843,1292
4844,4660
4845,1854
4846,3764
4847,3305
4848,4923
4849,3744
4850,3446
4851,1999
4852,664
4853,4780
4854,3749
4855,4414
4856,4745
4857,710
4858,1283
4859,2676
4860,4030
4861,1307
4862,2238
4863,3303
4864,2039
4865,1530
4866,1664
4867,4945
4868,4964
4869,3628
4870,2694
4871,3061
4872,1598
4873,2730
4874,2626
4875,3158
4876,3315
4877,1723
4878,1060
4879,4637
4880,3243
4881,1679
4882,1758
4883,4192
4884,564
4885,2791
4886,864
4887,1485
4888,207
4889,4489
4890,871
4891,4494
4892,503
4893,1029
4894,3841
4895,2691
4896,1571
4897,2774
4898,2732
4899,805
4900,3646
4901,2455
4902,4599
4903,3105
4904,4876
4905,201
4906,3100
4907,2279
4908,3562
4909,4475
4910,4515
4911,392
4912,1496
4913,2696
4914,2028
4915,2569
4916,65
4917,3885
4918,2063
4919,493
4920,380
4921,4860
4922,3994
4923,4888
4924,1077
4925,879
4926,338
4927,1017
4928,1276
4929,3799
4930,4552
4931,3343
4932,4912
4933,996
4934,1982
4935,4298
4936,162
4937,4799
4938,1501
4939,3844
4940,2614
4941,3462
4942,1022
4943,3074
4944,3944
4945,1586
4946,1956
4947,3153
4948,35
4949,4015
4950,776
4951,2557
4952,1479
4953,1364
4954,2613
4955,2825
4956,2042
4957,242
4958,2062
4959,2364
4960,601
4961,2436
4962,2889
4963,647
4964,3891
4965,3557
4966,3203
4967,1529
4968,1268
4969,1900
4970,4659
4971,3006
4972,2735
4973,190
4974,1807
4975,976
4976,2748
4977,2048
4978,2559
4979,1083
4980,475
4981,2905
4982,4844
4983,4118
4984,3386
4985,4556
4986,1185
4987,2434
4988,2392
4989,770
4990,1686
4991,131
4992,2920
4993,3172
